Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Sales_Category,Profit_Estimate
38,334222.73,0,50.23,2.825,126.5522857,13.975,Low,50133.409499999994
38,372239.89,0,53.77,2.987,126.5782857,13.975,Low,55835.9835
38,342023.92,0,50.11,2.925,126.6042857,13.975,Low,51303.587999999996
38,333025.47,0,59.57,3.054,126.6066452,13.975,Low,49953.820499999994
38,335858.11,0,60.06,3.083,126.6050645,13.975,Low,50378.716499999995
38,368929.55,0,59.84,3.086,126.6034839,14.099,Low,55339.432499999995
38,341630.46,0,59.25,3.09,126.6019032,14.099,Low,51244.569
38,337723.49,0,64.95,3.109,126.5621,14.099,Low,50658.523499999996
38,335121.82,0,64.55,3.05,126.4713333,14.099,Low,50268.273
38,337979.65,0,67.38,3.105,126.3805667,14.099,Low,50696.9475
38,383657.44,0,70.15,3.127,126.2898,14.099,Low,57548.616
38,346174.3,0,68.44,3.145,126.2085484,14.099,Low,51926.145
38,340497.08,0,76.2,3.12,126.1843871,14.099,Low,51074.562
38,326469.43,0,67.84,3.058,126.1602258,14.099,Low,48970.4145
38,376184.88,0,81.39,2.941,126.1360645,14.099,Low,56427.731999999996
38,354828.65,0,90.84,2.949,126.1119032,14.099,Low,53224.2975
38,335691.85,0,81.06,3.043,126.114,14.099,Low,50353.7775
38,322046.76,0,87.27,3.084,126.1266,14.099,Low,48307.014
38,361181.48,0,91.98,3.105,126.1392,14.18,Low,54177.221999999994
38,343850.34,0,90.37,3.1,126.1518,14.18,Low,51577.551
38,338277.71,0,97.18,3.094,126.1498065,14.18,Low,50741.656500000005
38,328336.85,0,99.22,3.112,126.1283548,14.18,Low,49250.5275
38,336378.38,0,96.31,3.017,126.1069032,14.18,Low,50456.757
38,378574.44,0,92.95,3.123,126.0854516,14.18,Low,56786.166
38,341400.72,0,87.01,3.159,126.064,14.18,Low,51210.10799999999
38,329139.73,0,92.81,3.041,126.0766452,14.18,Low,49370.9595
38,322868.56,0,93.19,3.129,126.0892903,14.18,Low,48430.284
38,377096.55,0,83.12,3.087,126.1019355,14.18,Low,56564.4825
38,336227.69,1,83.63,3.044,126.1145806,14.18,Low,50434.1535
38,336253.19,0,82.45,3.028,126.1454667,14.18,Low,50437.9785
38,330604.9,0,81.77,2.939,126.1900333,14.18,Low,49590.735
38,360256.58,0,85.2,3.001,126.2346,14.313,Low,54038.487
38,351271.36,0,71.82,3.013,126.2791667,14.313,Low,52690.704
38,337743.26,0,75.0,2.976,126.3266774,14.313,Low,50661.489
38,339042.18,0,68.85,3.014,126.3815484,14.313,Low,50856.327
38,341219.63,0,61.09,3.016,126.4364194,14.313,Low,51182.9445
38,380870.09,0,65.49,3.129,126.4912903,14.313,Low,57130.5135
38,340147.2,0,57.79,3.13,126.5461613,14.313,Low,51022.08
38,348593.99,0,58.18,3.161,126.6072,14.313,Low,52289.0985
38,360857.98,1,47.66,3.162,126.6692667,14.313,Low,54128.69699999999
38,351925.36,0,43.33,3.041,126.7313333,14.313,Low,52788.804
38,355965.23,0,50.01,3.203,126.7934,14.313,Low,53394.784499999994
38,334441.15,0,52.77,3.236,126.8794839,14.313,Low,50166.1725
38,369106.72,0,52.02,3.236,126.9835806,14.313,Low,55366.007999999994
38,303908.81,1,45.64,3.148,127.0876774,14.313,Low,45586.3215
38,386344.54,0,37.64,3.287,127.1917742,14.021,Low,57951.681
38,356138.79,0,43.15,3.312,127.3009355,14.021,Low,53420.818499999994
38,341098.08,0,53.53,3.223,127.4404839,14.021,Low,51164.712
38,357557.16,0,50.74,3.342,127.5800323,14.021,Low,53633.57399999999
38,402341.76,0,45.14,3.348,127.7195806,14.021,Low,60351.263999999996
38,377672.46,1,51.3,3.381,127.859129,14.021,Low,56650.869
38,364606.7,0,53.35,3.43,127.99525,14.021,Low,54691.005
38,354232.34,0,48.45,3.53,128.13,14.021,Low,53134.851
38,405429.43,0,51.72,3.674,128.26475,14.021,Low,60814.4145
38,357897.18,0,57.75,3.818,128.3995,14.021,Low,53684.577
38,349459.95,0,64.21,3.692,128.5121935,14.021,Low,52418.9925
38,351541.62,0,54.4,3.909,128.6160645,14.021,Low,52731.242999999995
38,382098.13,0,63.63,3.772,128.7199355,13.736,Low,57314.7195
38,392152.3,0,64.47,4.003,128.8238065,13.736,Low,58822.844999999994
38,362758.94,0,57.63,3.868,128.9107333,13.736,Low,54413.841
38,362952.34,0,72.12,4.134,128.9553,13.736,Low,54442.851
38,344225.99,0,68.27,4.151,128.9998667,13.736,Low,51633.898499999996
38,422186.65,0,68.4,4.193,129.0444333,13.736,Low,63327.9975
38,366977.79,0,70.93,4.202,129.089,13.736,Low,55046.66849999999
38,365730.76,0,66.59,4.169,129.0756774,13.736,Low,54859.614
38,356886.1,0,76.67,4.087,129.0623548,13.736,Low,53532.91499999999
38,396826.06,0,71.81,4.031,129.0490323,13.736,Low,59523.909
38,381763.02,0,78.72,3.981,129.0357097,13.736,Low,57264.453
38,356797.0,0,86.84,3.935,129.0432,13.736,Low,53519.549999999996
38,354078.95,0,88.95,3.898,129.0663,13.736,Low,53111.8425
38,387334.04,0,89.85,3.842,129.0894,13.503,Low,58100.10599999999
38,399699.17,0,89.9,3.705,129.1125,13.503,Low,59954.875499999995
38,367181.71,0,88.1,3.692,129.1338387,13.503,Low,55077.2565
38,365562.67,0,91.17,3.794,129.1507742,13.503,Low,54834.400499999996
38,355131.33,0,93.29,3.805,129.1677097,13.503,Low,53269.6995
38,437631.44,0,90.61,3.803,129.1846452,13.503,Low,65644.716
38,387844.05,0,91.04,3.701,129.2015806,13.503,Low,58176.6075
38,362224.7,0,91.74,3.743,129.2405806,13.503,Low,54333.705
38,365672.55,0,94.61,3.74,129.2832581,13.503,Low,54850.8825
38,416953.51,0,93.66,3.798,129.3259355,13.503,Low,62543.0265
38,397771.68,1,88.0,3.913,129.3686129,13.503,Low,59665.75199999999
38,408188.88,0,76.36,3.918,129.4306,13.503,Low,61228.331999999995
38,394665.28,0,82.95,3.789,129.5183333,13.503,Low,59199.792
38,366819.84,0,83.26,3.877,129.6060667,13.503,Low,55022.976
38,449516.29,0,70.44,3.827,129.6938,12.89,Low,67427.4435
38,400430.78,0,67.31,3.805,129.7706452,12.89,Low,60064.617
38,402709.17,0,73.05,3.842,129.7821613,12.89,Low,60406.375499999995
38,378539.17,0,67.41,3.727,129.7936774,12.89,Low,56780.875499999995
38,436970.1,0,59.77,3.828,129.8051935,12.89,Low,65545.515
38,411116.95,0,48.76,3.824,129.8167097,12.89,Low,61667.542499999996
38,392003.13,0,54.2,3.813,129.8268333,12.89,Low,58800.4695
38,393715.71,1,53.25,3.622,129.8364,12.89,Low,59057.3565
38,411252.02,0,52.5,3.701,129.8459667,12.89,Low,61687.803
38,435401.64,0,42.17,3.644,129.8555333,12.89,Low,65310.246
38,404283.84,0,43.29,3.6,129.8980645,12.89,Low,60642.576
38,419717.41,0,45.4,3.541,129.9845484,12.89,Low,62957.61149999999
38,342667.35,1,44.64,3.428,130.0710323,12.89,Low,51400.10249999999
38,478483.2,0,50.43,3.599,130.1575161,12.187,Low,71772.48
38,423260.82,0,48.07,3.657,130.244,12.187,Low,63489.123
38,405215.91,0,46.2,3.66,130.2792258,12.187,Low,60782.38649999999
38,412882.31,0,50.43,3.675,130.3144516,12.187,Low,61932.3465
38,457711.68,0,50.58,3.702,130.3496774,12.187,Low,68656.752
38,469787.38,1,52.27,3.722,130.3849032,12.187,Low,70468.107
38,415513.97,0,51.8,3.781,130.4546207,12.187,Low,62327.095499999996
38,409411.61,0,53.13,3.95,130.5502069,12.187,Low,61411.7415
38,471115.38,0,52.27,4.178,130.6457931,12.187,Low,70667.307
38,452792.53,0,54.54,4.25,130.7413793,12.187,Low,67918.8795
38,428465.11,0,64.44,4.273,130.8261935,12.187,Low,64269.7665
38,412456.48,0,56.26,4.038,130.8966452,12.187,Low,61868.471999999994
38,408679.36,0,64.36,4.294,130.9670968,12.187,Low,61301.903999999995
38,499267.66,0,64.05,4.121,131.0375484,11.627,Low,74890.14899999999
38,435790.74,0,64.28,4.254,131.108,11.627,Low,65368.611
38,401615.8,0,66.73,4.222,131.1173333,11.627,Low,60242.369999999995
38,419964.77,0,77.99,4.193,131.1266667,11.627,Low,62994.7155
38,491755.69,0,76.03,4.171,131.136,11.627,Low,73763.3535
38,429914.6,0,77.27,4.186,131.1453333,11.627,Low,64487.189999999995
38,412314.71,0,84.51,4.11,131.0983226,11.627,Low,61847.2065
38,422810.12,0,83.84,4.293,131.0287742,11.627,Low,63421.518
38,435579.7,0,78.11,4.277,130.9592258,11.627,Low,65336.955
38,448110.25,0,84.83,4.103,130.8896774,11.627,Low,67216.53749999999
38,430222.07,0,85.94,4.144,130.8295333,11.627,Low,64533.3105
38,405938.35,0,91.61,4.014,130.7929,11.627,Low,60890.752499999995
38,404634.36,0,90.47,3.875,130.7562667,11.627,Low,60695.153999999995
38,471086.22,0,89.13,3.765,130.7196333,10.926,Low,70662.93299999999
38,416036.75,0,95.61,3.723,130.683,10.926,Low,62405.5125
38,441683.74,0,85.53,3.726,130.7012903,10.926,Low,66252.561
38,407186.47,0,93.47,3.769,130.7195806,10.926,Low,61077.970499999996
38,469311.17,0,88.16,3.76,130.737871,10.926,Low,70396.6755
38,436690.13,0,95.91,3.811,130.7561613,10.926,Low,65503.519499999995
38,411866.46,0,94.87,4.002,130.7909677,10.926,Low,61779.969
38,397428.22,0,85.32,4.055,130.8381613,10.926,Low,59614.23299999999
38,424904.95,0,89.78,4.093,130.8853548,10.926,Low,63735.7425
38,490274.82,1,88.52,4.124,130.9325484,10.926,Low,73541.223
38,430944.39,0,83.64,4.133,130.9776667,10.926,Low,64641.6585
38,409600.98,0,82.97,4.125,131.0103333,10.926,Low,61440.147
38,398468.08,0,81.22,3.966,131.043,10.926,Low,59770.212
38,458479.01,0,81.61,3.966,131.0756667,10.199,Low,68771.8515
38,437320.66,0,71.74,4.468,131.1083333,10.199,Low,65598.09899999999
38,428806.46,0,68.66,4.449,131.1499677,10.199,Low,64320.969
38,417290.38,0,65.95,4.301,131.1930968,10.199,Low,62593.557
39,1230596.8,0,44.3,2.572,209.8529663,8.554,High,184589.52
39,1266229.07,1,44.58,2.548,209.9970208,8.554,High,189934.3605
39,1230591.97,0,43.96,2.514,210.0451024,8.554,High,184588.79549999998
39,1168582.02,0,49.79,2.561,210.0771885,8.554,High,175287.30299999999
39,1266254.21,0,50.93,2.625,210.1092746,8.554,High,189938.1315
39,1244391.83,0,61.88,2.667,210.1413607,8.554,High,186658.7745
39,1301590.13,0,58.62,2.72,209.9803208,8.554,High,195238.51949999997
39,1235094.66,0,54.83,2.732,209.7870932,8.554,High,185264.199
39,1463942.62,0,63.31,2.719,209.5938656,8.464,High,219591.393
39,1327035.27,0,68.15,2.77,209.400638,8.464,High,199055.2905
39,1242874.98,0,66.33,2.808,209.2691428,8.464,High,186431.247
39,1280231.85,0,67.64,2.795,209.2199574,8.464,High,192034.7775
39,1263836.59,0,70.03,2.78,209.170772,8.464,High,189575.4885
39,1355704.21,0,74.86,2.835,209.1215867,8.464,High,203355.6315
39,1226997.7,0,77.49,2.854,209.118536,8.464,High,184049.655
39,1350673.98,0,76.67,2.826,209.3922937,8.464,High,202601.09699999998
39,1365541.59,0,80.22,2.759,209.6660514,8.464,High,204831.2385
39,1512207.95,0,79.83,2.705,209.9398091,8.464,High,226831.19249999998
39,1371405.33,0,81.78,2.668,210.2135668,8.464,High,205710.7995
39,1368312.45,0,83.96,2.637,210.2108417,8.464,High,205246.8675
39,1280414.8,0,83.24,2.653,210.0975233,8.464,High,192062.22
39,1352547.7,0,81.35,2.669,209.984205,8.36,High,202882.155
39,1330473.47,0,81.1,2.642,209.8708867,8.36,High,199571.02049999998
39,1339811.68,0,83.86,2.623,209.8630532,8.36,High,200971.75199999998
39,1314651.83,0,82.2,2.608,209.9958663,8.36,High,197197.7745
39,1308222.24,0,80.99,2.64,210.1286794,8.36,High,196233.33599999998
39,1409989.67,0,84.92,2.627,210.2614925,8.36,High,211498.45049999998
39,1371465.66,0,85.66,2.692,210.3943056,8.36,High,205719.849
39,1471816.52,0,85.73,2.664,210.3617581,8.36,High,220772.478
39,1417515.93,0,84.31,2.619,210.3292106,8.36,High,212627.3895
39,1345167.61,0,82.13,2.577,210.2966631,8.36,High,201775.1415
39,1279666.47,1,79.94,2.565,210.2641156,8.36,High,191949.9705
39,1252915.43,0,81.83,2.582,210.2924504,8.36,High,187937.31449999998
39,1199449.54,0,78.5,2.624,210.3664469,8.36,High,179917.431
39,1219583.91,0,72.74,2.603,210.4404433,8.476,High,182937.58649999998
39,1286598.59,0,64.8,2.633,210.5144398,8.476,High,192989.7885
39,1238742.0,0,69.96,2.72,210.5805944,8.476,High,185811.3
39,1261109.01,0,71.73,2.725,210.6271444,8.476,High,189166.3515
39,1294769.08,0,75.14,2.716,210.6736944,8.476,High,194215.362
39,1293707.19,0,61.62,2.689,210.7202444,8.476,High,194056.07849999997
39,1291398.71,0,62.21,2.728,210.7667944,8.476,High,193709.80649999998
39,1370659.54,0,55.5,2.771,210.65429,8.476,High,205598.931
39,2149355.2,1,67.75,2.735,210.5152765,8.476,High,322403.28
39,1431910.98,0,53.55,2.708,210.376263,8.476,High,214786.647
39,1630564.48,0,50.81,2.843,210.2372494,8.476,High,244584.672
39,1842172.46,0,55.31,2.869,210.1787224,8.476,High,276325.869
39,2495489.25,0,58.86,2.886,210.1805602,8.476,High,374323.3875
39,1230012.16,1,52.45,2.943,210.182398,8.476,High,184501.824
39,1224475.12,0,52.74,2.976,210.1842358,8.395,High,183671.268
39,1193199.39,0,41.74,2.983,210.2379731,8.395,High,178979.9085
39,1243370.74,0,50.25,3.016,210.6031072,8.395,High,186505.611
39,1158698.44,0,47.94,3.01,210.9682412,8.395,High,173804.76599999997
39,1343773.94,0,45.96,2.989,211.3333753,8.395,High,201566.091
39,1227893.89,1,40.34,3.022,211.6985093,8.395,High,184184.08349999998
39,1335233.74,0,58.2,3.045,212.0063522,8.395,High,200285.061
39,1240921.19,0,67.77,3.065,212.2912786,8.395,High,186138.17849999998
39,1316385.43,0,63.56,3.288,212.576205,8.395,High,197457.81449999998
39,1283716.81,0,58.35,3.459,212.8611313,8.395,High,192557.5215
39,1348410.05,0,65.28,3.488,213.1096787,8.395,High,202261.5075
39,1284334.79,0,71.17,3.473,213.3436744,8.395,High,192650.2185
39,1316849.36,0,66.57,3.524,213.5776701,8.3,High,197527.404
39,1350646.16,0,69.45,3.622,213.8116658,8.3,High,202596.92399999997
39,1348031.55,0,73.19,3.743,214.026217,8.3,High,202204.7325
39,1563140.85,0,74.98,3.807,214.1921572,8.3,High,234471.1275
39,1379651.87,0,76.47,3.81,214.3580974,8.3,High,206947.78050000002
39,1370920.87,0,68.75,3.906,214.5240376,8.3,High,205638.1305
39,1325022.77,0,77.39,3.899,214.6899778,8.3,High,198753.4155
39,1373907.21,0,73.31,3.907,214.465412,8.3,High,206086.0815
39,1406124.14,0,82.1,3.786,214.2408462,8.3,High,210918.62099999998
39,1541745.59,0,83.59,3.699,214.0162805,8.3,High,231261.8385
39,1442092.08,0,82.75,3.648,213.7917147,8.3,High,216313.812
39,1451392.67,0,85.21,3.637,213.7481256,8.3,High,217708.9005
39,1363167.95,0,84.06,3.594,213.8402689,8.3,High,204475.19249999998
39,1429829.36,0,84.93,3.524,213.9324122,8.177,High,214474.404
39,1414564.53,0,84.33,3.48,214.0245556,8.177,High,212184.6795
39,1380257.12,0,85.96,3.575,214.1083654,8.177,High,207038.568
39,1416005.59,0,84.6,3.651,214.1713416,8.177,High,212400.8385
39,1426418.53,0,86.24,3.682,214.2343177,8.177,High,213962.7795
39,1518790.89,0,87.73,3.684,214.2972939,8.177,High,227818.63349999997
39,1514055.97,0,88.27,3.638,214.3602701,8.177,High,227108.39549999998
39,1629066.9,0,87.93,3.554,214.4239935,8.177,High,244360.03499999997
39,1573898.63,0,86.49,3.523,214.4878416,8.177,High,236084.79449999996
39,1465089.85,0,88.65,3.533,214.5516896,8.177,High,219763.4775
39,1429345.86,1,79.15,3.546,214.6155376,8.177,High,214401.87900000002
39,1372500.63,0,83.11,3.526,214.7934111,8.177,High,205875.09449999998
39,1338657.95,0,78.75,3.467,215.1233185,8.177,High,200798.69249999998
39,1311775.83,0,81.51,3.355,215.4532259,8.177,High,196766.3745
39,1443884.39,0,71.68,3.285,215.7831333,7.716,High,216582.6585
39,1384721.84,0,73.79,3.274,216.0885258,7.716,High,207708.276
39,1465283.29,0,67.65,3.353,216.2468287,7.716,High,219792.4935
39,1472663.1,0,71.05,3.372,216.4051315,7.716,High,220899.465
39,1553629.59,0,58.04,3.332,216.5634344,7.716,High,233044.43850000002
39,1456957.38,0,63.11,3.297,216.7217373,7.716,High,218543.607
39,1510397.27,0,66.09,3.308,216.9395861,7.716,High,226559.5905
39,2338832.4,1,66.36,3.236,217.1812533,7.716,High,350824.86
39,1632894.58,0,53.14,3.172,217.4229206,7.716,High,244934.187
39,1781528.77,0,49.36,3.158,217.6645878,7.716,High,267229.31549999997
39,1991824.05,0,58.58,3.159,217.8781339,7.716,High,298773.6075
39,2554482.84,0,54.62,3.112,218.0541851,7.716,High,383172.426
39,1537139.56,1,47.6,3.129,218.2302364,7.716,High,230570.934
39,1478537.93,0,55.83,3.157,218.4062876,7.244,High,221780.68949999998
39,1369125.37,0,54.66,3.261,218.5823389,7.244,High,205368.80550000002
39,1394841.03,0,58.04,3.268,218.6755292,7.244,High,209226.1545
39,1320301.61,0,60.65,3.29,218.7687195,7.244,High,198045.2415
39,1396150.15,0,60.69,3.36,218.8619099,7.244,High,209422.5225
39,1442988.44,1,52.89,3.409,218.9551002,7.244,High,216448.26599999997
39,1511041.69,0,52.75,3.51,219.1148297,7.244,High,226656.2535
39,1412065.04,0,61.1,3.555,219.3244636,7.244,High,211809.756
39,1453047.02,0,64.05,3.63,219.5340975,7.244,High,217957.05299999999
39,1470764.35,0,61.64,3.669,219.7437314,7.244,High,220614.6525
39,1522421.07,0,65.81,3.734,219.8956335,7.244,High,228363.1605
39,1469593.37,0,67.91,3.787,219.9705599,7.244,High,220439.0055
39,1499727.02,0,69.11,3.845,220.0454862,7.244,High,224959.05299999999
39,1764847.94,0,73.49,3.891,220.1204125,6.989,High,264727.191
39,1580732.73,0,71.59,3.891,220.1953389,6.989,High,237109.90949999998
39,1433391.04,0,70.04,3.877,220.2483937,6.989,High,215008.656
39,1456997.2,0,69.11,3.814,220.3014485,6.989,High,218549.58
39,1512227.34,0,77.15,3.749,220.3545033,6.989,High,226834.101
39,1470792.41,0,75.52,3.688,220.4075581,6.989,High,220618.86149999997
39,1522978.54,0,72.36,3.63,220.4252149,6.989,High,228446.781
39,1596036.66,0,78.31,3.561,220.4287124,6.989,High,239405.49899999998
39,1640476.77,0,80.33,3.501,220.4322099,6.989,High,246071.51549999998
39,1623442.24,0,81.12,3.452,220.4357073,6.989,High,243516.33599999998
39,1587499.82,0,81.33,3.393,220.4494148,6.989,High,238124.973
39,1532316.79,0,79.84,3.346,220.4886472,6.989,High,229847.5185
39,1492388.98,0,85.72,3.286,220.5278796,6.989,High,223858.34699999998
39,1659221.99,0,81.05,3.227,220.567112,6.623,High,248883.29849999998
39,1471261.76,0,78.16,3.256,220.6063444,6.623,High,220689.264
39,1582168.27,0,80.32,3.311,220.6148749,6.623,High,237325.24049999999
39,1487797.54,0,82.89,3.407,220.6234054,6.623,High,223169.631
39,1608277.74,0,84.05,3.417,220.6319358,6.623,High,241241.661
39,1641867.92,0,83.47,3.494,220.6404663,6.623,High,246280.18799999997
39,1720221.91,0,84.72,3.571,220.7199609,6.623,High,258033.2865
39,1724669.75,0,80.49,3.62,220.8526787,6.623,High,258700.4625
39,1710923.94,0,83.72,3.638,220.9853964,6.623,High,256638.591
39,1609811.75,1,83.71,3.73,221.1181142,6.623,High,241471.76249999998
39,1447614.08,0,76.71,3.717,221.2601207,6.623,High,217142.112
39,1555672.51,0,73.58,3.721,221.4578604,6.623,High,233350.87649999998
39,1495607.07,0,78.04,3.666,221.6556,6.623,High,224341.0605
39,1574408.67,0,72.05,3.617,221.8533396,6.228,High,236161.30049999998
39,1494417.07,0,69.88,3.601,222.0510793,6.228,High,224162.5605
39,1577486.33,0,71.45,3.594,222.0951719,6.228,High,236622.9495
39,1569502.0,0,72.9,3.506,222.1136566,6.228,High,235425.3
40,1001943.8,0,14.48,2.788,131.5279032,5.892,High,150291.57
40,955338.29,1,20.84,2.771,131.5866129,5.892,Low,143300.7435
40,916289.2,0,27.84,2.747,131.637,5.892,Low,137443.37999999998
40,863917.41,0,33.32,2.753,131.686,5.892,Low,129587.6115
40,990152.28,0,34.78,2.766,131.735,5.892,Low,148522.842
40,899352.4,0,35.1,2.805,131.784,5.892,Low,134902.86
40,894865.3,0,40.54,2.834,131.8242903,5.892,Low,134229.795
40,873354.58,0,39.51,2.831,131.863129,5.892,Low,131003.18699999999
40,1041202.13,0,41.39,2.826,131.9019677,5.435,High,156180.31949999998
40,919839.19,0,54.31,2.849,131.9408065,5.435,Low,137975.8785
40,882636.96,0,43.3,2.885,131.9809,5.435,Low,132395.544
40,844958.49,0,45.85,2.895,132.0226667,5.435,Low,126743.7735
40,816838.31,0,46.5,2.935,132.0644333,5.435,Low,122525.74650000001
40,1009797.06,0,60.05,2.981,132.1062,5.435,High,151469.559
40,907262.47,0,45.5,2.983,132.152129,5.435,Low,136089.3705
40,885613.91,0,56.75,2.961,132.2230323,5.435,Low,132842.0865
40,1008483.07,0,67.88,2.906,132.2939355,5.435,High,151272.4605
40,1052429.03,0,65.7,2.857,132.3648387,5.435,High,157864.3545
40,1007574.67,0,59.42,2.83,132.4357419,5.435,High,151136.2005
40,973105.3,0,60.97,2.805,132.4733333,5.435,Low,145965.795
40,940405.03,0,69.72,2.81,132.4976,5.435,Low,141060.7545
40,1087578.78,0,65.47,2.815,132.5218667,5.326,High,163136.817
40,1058250.91,0,76.67,2.806,132.5461333,5.326,High,158737.6365
40,959229.09,0,74.25,2.796,132.5667742,5.326,Low,143884.36349999998
40,922341.82,0,71.79,2.784,132.5825806,5.326,Low,138351.273
40,953393.02,0,71.35,2.792,132.5983871,5.326,Low,143008.953
40,1057295.87,0,69.16,2.792,132.6141935,5.326,High,158594.3805
40,924011.76,0,67.47,2.81,132.63,5.326,Low,138601.764
40,932397.0,0,67.05,2.796,132.6616129,5.326,Low,139859.55
40,922328.02,0,62.57,2.77,132.6932258,5.326,Low,138349.203
40,976453.34,0,70.66,2.735,132.7248387,5.326,Low,146468.001
40,967310.82,1,62.75,2.717,132.7564516,5.326,Low,145096.623
40,855046.95,0,55.34,2.716,132.7670667,5.326,Low,128257.04249999998
40,844373.31,0,55.63,2.718,132.7619333,5.326,Low,126655.99650000001
40,891152.33,0,62.01,2.717,132.7568,5.287,Low,133672.84949999998
40,972405.38,0,52.02,2.776,132.7516667,5.287,Low,145860.807
40,917883.17,0,44.56,2.878,132.7633548,5.287,Low,137682.4755
40,882180.91,0,41.25,2.919,132.8170968,5.287,Low,132327.1365
40,875038.84,0,47.1,2.938,132.8708387,5.287,Low,131255.826
40,968270.66,0,36.45,2.938,132.9245806,5.287,Low,145240.599
40,935481.32,0,38.5,2.961,132.9783226,5.287,Low,140322.19799999997
40,852452.93,0,40.52,3.03,132.9172,5.287,Low,127867.93950000001
40,1166142.85,1,32.94,3.07,132.8369333,5.287,High,174921.42750000002
40,1000582.06,0,33.6,3.065,132.7566667,5.287,High,150087.309
40,1111215.72,0,21.64,3.132,132.6764,5.287,High,166682.35799999998
40,1179036.3,0,23.01,3.139,132.6804516,5.287,High,176855.445
40,1648829.18,0,24.18,3.15,132.7477419,5.287,High,247324.37699999998
40,811318.3,1,19.29,3.177,132.8150323,5.287,Low,121697.745
40,894280.19,0,24.05,3.193,132.8823226,5.114,Low,134142.0285
40,771315.62,0,18.55,3.215,132.9510645,5.114,Low,115697.343
40,764014.75,0,14.64,3.232,133.0285161,5.114,Low,114602.2125
40,775910.43,0,9.51,3.243,133.1059677,5.114,Low,116386.56450000001
40,904261.65,0,13.29,3.24,133.1834194,5.114,Low,135639.2475
40,931939.52,1,16.87,3.255,133.260871,5.114,Low,139790.92799999999
40,968694.45,0,21.82,3.263,133.3701429,5.114,Low,145304.16749999998
40,888869.27,0,16.5,3.281,133.4921429,5.114,Low,133330.3905
40,977070.62,0,18.49,3.437,133.6141429,5.114,Low,146560.593
40,860255.58,0,30.53,3.6,133.7361429,5.114,Low,129038.33699999998
40,871024.26,0,35.76,3.634,133.8492258,5.114,Low,130653.639
40,834621.39,0,28.89,3.624,133.9587419,5.114,Low,125193.2085
40,841889.08,0,28.6,3.638,134.0682581,4.781,Low,126283.362
40,947753.32,0,34.77,3.72,134.1777742,4.781,Low,142162.998
40,874446.32,0,43.69,3.823,134.2784667,4.781,Low,131166.94799999997
40,965056.4,0,39.32,3.919,134.3571,4.781,Low,144758.46
40,847246.5,0,52.68,3.988,134.4357333,4.781,Low,127086.97499999999
40,1016752.55,0,50.81,4.078,134.5143667,4.781,High,152512.8825
40,903864.02,0,54.09,4.095,134.593,4.781,Low,135579.603
40,907110.83,0,56.38,4.101,134.6803871,4.781,Low,136066.62449999998
40,972373.81,0,63.11,4.034,134.7677742,4.781,Low,145856.0715
40,1075687.74,0,66.16,3.973,134.8551613,4.781,High,161353.161
40,984336.04,0,64.19,3.924,134.9425484,4.781,Low,147650.406
40,971422.67,0,59.16,3.873,135.0837333,4.781,Low,145713.4005
40,977103.64,0,62.59,3.851,135.2652667,4.781,Low,146565.546
40,1048866.3,0,65.25,3.815,135.4468,4.584,High,157329.945
40,1107366.06,0,67.86,3.784,135.6283333,4.584,High,166104.909
40,953252.14,0,68.9,3.827,135.7837419,4.584,Low,142987.821
40,980642.1,0,73.34,3.882,135.8738387,4.584,Low,147096.315
40,929096.9,0,67.45,3.898,135.9639355,4.584,Low,139364.535
40,1063818.2,0,68.1,3.903,136.0540323,4.584,High,159572.72999999998
40,955506.95,0,68.3,3.88,136.144129,4.584,Low,143326.04249999998
40,943237.12,0,64.05,3.82,136.183129,4.584,Low,141485.568
40,969611.3,0,65.01,3.796,136.2136129,4.584,Low,145441.695
40,957298.26,0,63.79,3.784,136.2440968,4.584,Low,143594.739
40,1021391.99,1,64.83,3.809,136.2745806,4.584,High,153208.7985
40,890661.79,0,58.28,3.809,136.3145,4.584,Low,133599.2685
40,876583.98,0,54.09,3.758,136.367,4.584,Low,131487.59699999998
40,912857.1,0,63.45,3.684,136.4195,4.584,Low,136928.565
40,1070389.98,0,50.21,3.633,136.472,4.42,High,160558.497
40,936751.68,0,53.9,3.583,136.5150968,4.42,Low,140512.752
40,942319.65,0,51.61,3.618,136.5017742,4.42,Low,141347.9475
40,941675.95,0,42.09,3.604,136.4884516,4.42,Low,141251.3925
40,1011321.18,0,35.4,3.586,136.475129,4.42,High,151698.177
40,1037687.07,0,40.75,3.57,136.4618065,4.42,High,155653.0605
40,905399.99,0,41.85,3.571,136.4666667,4.42,Low,135809.9985
40,1230011.95,1,32.76,3.536,136.4788,4.42,High,184501.79249999998
40,1059676.62,0,38.51,3.501,136.4909333,4.42,High,158951.49300000002
40,1158708.98,0,34.48,3.47,136.5030667,4.42,High,173806.34699999998
40,1198670.19,0,29.53,3.445,136.5335161,4.42,High,179800.5285
40,1601585.7,0,24.46,3.413,136.5883871,4.42,High,240237.85499999998
40,908853.15,1,18.75,3.402,136.6432581,4.42,Low,136327.9725
40,954576.86,0,23.29,3.439,136.698129,4.261,Low,143186.52899999998
40,780607.52,0,25.9,3.523,136.753,4.261,Low,117091.128
40,811365.42,0,14.02,3.542,136.8564194,4.261,Low,121704.813
